Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 線纜偽裝板 - 燁熠象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 平滑象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 浮雕玫石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 天然玫石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 燁熠玫石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 平滑玫石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 浮雕藍寶石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 天然藍寶石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 燁熠藍寶石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 平滑藍寶石象牙塊
appliedenergistics2:facade:0, 線纜偽裝板 - 桉格尼樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 血樹樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色玩具樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色玩具樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色玩具樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 紅色玩具樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 白色玩具樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色玩具樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 櫻桃樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 蠕變樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 蘇鐵樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 曙光樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅眼樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色天堂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 粉紅色天堂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色天堂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 紅色天堂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 天青色天堂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色天堂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 塵鐵樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 金鐵樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 赫爾維蒂樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 盧卡羅斯樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 月球樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 月牙樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 符文樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 暗影樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 血影樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 塞爾瑞樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 閃耀塞爾瑞樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 窒息樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 血脈樹葉
appliedenergistics2:facade:0, 線纜偽裝板 - 桉格尼木
appliedenergistics2:facade:0, 線纜偽裝板 - 血木
appliedenergistics2:facade:0, 線纜偽裝板 - 櫻桃木
appliedenergistics2:facade:0, 線纜偽裝板 - 蠕變木
appliedenergistics2:facade:0, 線纜偽裝板 - 蘇鐵木
appliedenergistics2:facade:0, 線纜偽裝板 - 曙光木
appliedenergistics2:facade:0, 線纜偽裝板 - 血眼木
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅木
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅眼木
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅紅眼木
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅閃爍臉木
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色鬼魅木
appliedenergistics2:facade:0, 線纜偽裝板 - 黃金木
appliedenergistics2:facade:0, 線纜偽裝板 - 盧卡羅斯木
appliedenergistics2:facade:0, 線纜偽裝板 - 月球木
appliedenergistics2:facade:0, 線纜偽裝板 - 符文木
appliedenergistics2:facade:0, 線纜偽裝板 - 暗影木
appliedenergistics2:facade:0, 線纜偽裝板 - 塞爾瑞木
appliedenergistics2:facade:0, 線纜偽裝板 - 窒息木
appliedenergistics2:facade:0, 線纜偽裝板 - 毒性木
appliedenergistics2:facade:0, 線纜偽裝板 - 桉格尼木材
appliedenergistics2:facade:0, 線纜偽裝板 - 血木木材
appliedenergistics2:facade:0, 線纜偽裝板 - 櫻桃木材
appliedenergistics2:facade:0, 線纜偽裝板 - 蠕變木材
appliedenergistics2:facade:0, 線纜偽裝板 - 蘇鐵木材
appliedenergistics2:facade:0, 線纜偽裝板 - 曙光木材
appliedenergistics2:facade:0, 線纜偽裝板 - 鬼魅木材
appliedenergistics2:facade:0, 線纜偽裝板 - 鐵木木材
appliedenergistics2:facade:0, 線纜偽裝板 - 盧卡羅斯木材
appliedenergistics2:facade:0, 線纜偽裝板 - 月球木材
appliedenergistics2:facade:0, 線纜偽裝板 - 符文木材
appliedenergistics2:facade:0, 線纜偽裝板 - 暗影木材
appliedenergistics2:facade:0, 線纜偽裝板 - 塞爾瑞木材
appliedenergistics2:facade:0, 線纜偽裝板 - 窒息木材
appliedenergistics2:facade:0, 線纜偽裝板 - 毒性木材
appliedenergistics2:facade:0, 線纜偽裝板 - 花芯
appliedenergistics2:facade:0, 線纜偽裝板 - 黑色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 橙色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 橙色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 黑色蘑菇梗
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色蘑菇梗
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色蘑菇梗
appliedenergistics2:facade:0, 線纜偽裝板 - 橙色蘑菇梗
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色蘑菇梗
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色蘑菇梗
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色蘑菇
appliedenergistics2:facade:0, 線纜偽裝板 - 梗
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古燈
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的燈
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的燈
appliedenergistics2:facade:0, 線纜偽裝板 - 蠕變晶體
appliedenergistics2:facade:0, 線纜偽裝板 - 黑暗石
appliedenergistics2:facade:0, 線纜偽裝板 - 深層水晶
appliedenergistics2:facade:0, 線纜偽裝板 - 蜂窩燈
appliedenergistics2:facade:0, 線纜偽裝板 - 輕型鋼
appliedenergistics2:facade:0, 線纜偽裝板 - 閃爍石
appliedenergistics2:facade:0, 線纜偽裝板 - 未知燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫晶燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫晶燈
appliedenergistics2:facade:0, 線纜偽裝板 - 水能燈
appliedenergistics2:facade:0, 線纜偽裝板 - 水能燈
appliedenergistics2:facade:0, 線纜偽裝板 - 爵士燈
appliedenergistics2:facade:0, 線纜偽裝板 - 爵士燈
appliedenergistics2:facade:0, 線纜偽裝板 - 烈焰燈
appliedenergistics2:facade:0, 線纜偽裝板 - 烈焰燈
appliedenergistics2:facade:0, 線纜偽裝板 - 血石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 血石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 微晶燈
appliedenergistics2:facade:0, 線纜偽裝板 - 微晶燈
appliedenergistics2:facade:0, 線纜偽裝板 - 熒銀燈
appliedenergistics2:facade:0, 線纜偽裝板 - 熒銀燈
appliedenergistics2:facade:0, 線纜偽裝板 - 餘燼石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 餘燼石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 火焰燈
appliedenergistics2:facade:0, 線纜偽裝板 - 火焰燈
appliedenergistics2:facade:0, 線纜偽裝板 - 陰森燈
appliedenergistics2:facade:0, 線纜偽裝板 - 陰森燈
appliedenergistics2:facade:0, 線纜偽裝板 - 恐懼燈
appliedenergistics2:facade:0, 線纜偽裝板 - 恐懼燈
appliedenergistics2:facade:0, 線纜偽裝板 - 黃金燈
appliedenergistics2:facade:0, 線纜偽裝板 - 黃金燈
appliedenergistics2:facade:0, 線纜偽裝板 - 象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫晶象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫晶象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 翡翠象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 翡翠象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 褐鐵象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 褐鐵象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 玫石象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 玫石象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 藍寶石象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 藍寶石象牙燈
appliedenergistics2:facade:0, 線纜偽裝板 - 翡翠燈
appliedenergistics2:facade:0, 線纜偽裝板 - 翡翠燈
appliedenergistics2:facade:0, 線纜偽裝板 - 水能生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 水能生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 黑色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 黑色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 棕色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 棕色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 淺藍色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 淺藍色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 深灰色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 深灰色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 灰色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 灰色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 亮綠色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 亮綠色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 洋紅色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 洋紅色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 橙色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 橙色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 粉紅色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 粉紅色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紅色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紅色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 白色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 白色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色生命之燈
appliedenergistics2:facade:0, 線纜偽裝板 - 褐鐵燈
appliedenergistics2:facade:0, 線纜偽裝板 - 褐鐵燈
appliedenergistics2:facade:0, 線纜偽裝板 - 月球燈
appliedenergistics2:facade:0, 線纜偽裝板 - 月球燈
appliedenergistics2:facade:0, 線纜偽裝板 - 焦鐵燈
appliedenergistics2:facade:0, 線纜偽裝板 - 焦鐵燈
appliedenergistics2:facade:0, 線纜偽裝板 - 神秘燈
appliedenergistics2:facade:0, 線纜偽裝板 - 神秘燈
appliedenergistics2:facade:0, 線纜偽裝板 - 霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 環形霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 環形霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 霓虹青金石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 霓虹青金石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 環形霓虹青金石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 環形霓虹青金石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 三角形霓虹青金石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 三角形霓虹青金石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 符文霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 符文霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 三角形霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 三角形霓虹燈
appliedenergistics2:facade:0, 線纜偽裝板 - 玫石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 玫石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 藍寶石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 藍寶石燈
appliedenergistics2:facade:0, 線纜偽裝板 - 骷髏燈
appliedenergistics2:facade:0, 線纜偽裝板 - 骷髏燈
appliedenergistics2:facade:0, 線纜偽裝板 - 紫晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 爵士塊
appliedenergistics2:facade:0, 線纜偽裝板 - 烈焰塊
appliedenergistics2:facade:0, 線纜偽裝板 - 血石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 微晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 熒銀塊
appliedenergistics2:facade:0, 線纜偽裝板 - 餘燼石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 冠盟寶石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 陰森塊
appliedenergistics2:facade:0, 線纜偽裝板 - 恐懼塊
appliedenergistics2:facade:0, 線纜偽裝板 - 翡翠塊
appliedenergistics2:facade:0, 線纜偽裝板 - 明珠寶石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 褐鐵方塊
appliedenergistics2:facade:0, 線纜偽裝板 - 月球塊
appliedenergistics2:facade:0, 線纜偽裝板 - 焦鐵方塊
appliedenergistics2:facade:0, 線纜偽裝板 - 神秘塊
appliedenergistics2:facade:0, 線纜偽裝板 - 奧姆寶石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 玫石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 藍寶石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 塞爾瑞寶石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 塞爾瑞石塊
appliedenergistics2:facade:0, 線纜偽裝板 - 骷髏塊
appliedenergistics2:facade:0, 線纜偽裝板 - 超金方塊
appliedenergistics2:facade:0, 線纜偽裝板 - 微晶元素塊
appliedenergistics2:facade:0, 線纜偽裝板 - 餘燼元素塊
appliedenergistics2:facade:0, 線纜偽裝板 - 暗影元素塊
appliedenergistics2:facade:0, 線纜偽裝板 - 骷髏元素塊
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古岩石
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古黑磚
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古磚芯
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古綠磚
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古磚
appliedenergistics2:facade:0, 線纜偽裝板 - 遠古白磚
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的泥土
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的泥土
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的橫紋磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的橫紋磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的浮雕磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的浮雕磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的磚
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的磚
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的豎紋磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 古老的豎紋磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 爵士城堡牆
appliedenergistics2:facade:0, 線纜偽裝板 - 爵士方塊
appliedenergistics2:facade:0, 線纜偽裝板 - 爵士地面
appliedenergistics2:facade:0, 線纜偽裝板 - 血石磚塊
appliedenergistics2:facade:0, 線纜偽裝板 - 血石閂
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色糖果塊
appliedenergistics2:facade:0, 線纜偽裝板 - 紅色糖果塊
appliedenergistics2:facade:0, 線纜偽裝板 - 白色糖果塊
appliedenergistics2:facade:0, 線纜偽裝板 - 巧克力塊
appliedenergistics2:facade:0, 線纜偽裝板 - 黑色巧克力塊
appliedenergistics2:facade:0, 線纜偽裝板 - 白色巧克力塊
appliedenergistics2:facade:0, 線纜偽裝板 - 齒輪塊
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色珊瑚
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色珊瑚
appliedenergistics2:facade:0, 線纜偽裝板 - 橙色珊瑚
appliedenergistics2:facade:0, 線纜偽裝板 - 粉紅色珊瑚
appliedenergistics2:facade:0, 線纜偽裝板 - 白色珊瑚
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色珊瑚
appliedenergistics2:facade:0, 線纜偽裝板 - 海藍色棉花糖
appliedenergistics2:facade:0, 線纜偽裝板 - 粉紅色棉花糖
appliedenergistics2:facade:0, 線纜偽裝板 - 板條箱
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色水晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 綠色水晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 紫色水晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 紅色水晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 白色水晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 黃色水晶塊
appliedenergistics2:facade:0, 線纜偽裝板 - 黑暗臉磚
appliedenergistics2:facade:0, 線纜偽裝板 - 深層岩石
appliedenergistics2:facade:0, 線纜偽裝板 - 深層岩石
appliedenergistics2:facade:0, 線纜偽裝板 - 深層岩石
appliedenergistics2:facade:0, 線纜偽裝板 - 降解的鋼
appliedenergistics2:facade:0, 線纜偽裝板 - 血眼
appliedenergistics2:facade:0, 線纜偽裝板 - 薑餅塊
appliedenergistics2:facade:0, 線纜偽裝板 - 蜂窩壁
appliedenergistics2:facade:0, 線纜偽裝板 - 鐵磚
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 神廟紋樣
appliedenergistics2:facade:0, 線纜偽裝板 - 黑光寶珠
appliedenergistics2:facade:0, 線纜偽裝板 - 黃昏寶珠
appliedenergistics2:facade:0, 線纜偽裝板 - 月牙寶珠
appliedenergistics2:facade:0, 線纜偽裝板 - 月光寶珠
appliedenergistics2:facade:0, 線纜偽裝板 - 烈陽寶珠
appliedenergistics2:facade:0, 線纜偽裝板 - 月球發射台
appliedenergistics2:facade:0, 線纜偽裝板 - 寄生蟲的巢
appliedenergistics2:facade:0, 線纜偽裝板 - 黑色花瓣
appliedenergistics2:facade:0, 線纜偽裝板 - 藍色花瓣
appliedenergistics2:facade:0, 線纜偽裝板 - 淺藍色花瓣
